"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.74774523";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 51, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586196612";"276298239";"010100000073C8967D08CB4240854B9E1DB6DF4B40";"";
"55.747141903";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582968338";"276298240";"01010000002028DDB49ECA4240986D8B58A2DF4B40";"";
"55.747046033";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583226722";"276298241";"01010000005792582CA7CA4240B72B54349FDF4B40";"";
"55.74706106";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582971269";"276298242";"01010000006A6E73CD9ECA4240556862B29FDF4B40";"";
"55.747814703";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 54/2, строение 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584425635";"276298243";"010100000070A28E75CECA42402E6D6664B8DF4B40";"";
"55.747400592";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 55/32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585141637";"276298244";"0101000000B138D1EBE5CA424055D395D2AADF4B40";"";
"55.751572669";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597896849";"276298245";"0101000000116B4AE287CC424012F6808833E04B40";"";
"55.751581833";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Арбат, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597912454";"276298246";"01010000008BE6316588CC42405A8060D533E04B40";"";
"55.759888728";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6365643";"276298247";"01010000008C2661F07AD14240F5ADA90844E14B40";"";
"55.759888552";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636548369";"276298249";"0101000000AD96BD6A7AD14240EFB82F0744E14B40";"";
"55.759376386";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Армянский переулок, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637363076";"276298250";"01010000008A8CFF1C95D14240C29CD33E33E14B40";"";
"55.762320125";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638647004";"276298252";"010100000027EF5D2FBFD1424094FAB2B493E14B40";"";
"55.762310966";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 11/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638631386";"276298253";"0101000000DA885AACBED14240142DDE6793E14B40";"";
"55.761079779";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 7, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637813666";"276298254";"0101000000B834D2E0A3D14240D839EC0F6BE14B40";"";
"55.777233631";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Астраханский переулок, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639944716";"276298255";"0101000000E83B5DB5E9D14240883F41647CE34B40";"";
"55.777223943";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Астраханский переулок, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639881277";"276298256";"0101000000D40433A1E7D14240356DFC127CE34B40";"";
"55.746543023";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Афанасьевский переулок, дом 15, строение 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597344401";"276298257";"0101000000325F05C875CC4240C66BC6B88EDF4B40";"";
